date,symbol,close,volume,liquidity_vnd,industry
2025-12-18,MML,37200.0,86700,3225240000,Thực phẩm & Nông nghiệp
2025-12-18,VOC,11900.0,2300,27370000,Thực phẩm & Nông nghiệp
2025-12-18,MCM,26200.0,12100,317020000,Thực phẩm & Nông nghiệp
2025-12-18,VCF,285000.0,500,142500000,Thực phẩm & Nông nghiệp
2025-12-18,NSC,76000.0,1200,91200000,Thực phẩm & Nông nghiệp
2025-12-18,VLC,13900.0,31300,435070000,Thực phẩm & Nông nghiệp
2025-12-18,ACL,14080.0,13500,190080000,Thực phẩm & Nông nghiệp
2025-12-18,CMX,6350.0,26500,168275000,Thực phẩm & Nông nghiệp
2025-12-18,APF,39030.0,4900,191247000,Thực phẩm & Nông nghiệp
2025-12-18,HPG,25930.0,18777900,486910947000,Tài nguyên Cơ bản
2025-12-18,HSG,12020.0,1405300,16891706000,Tài nguyên Cơ bản
2025-12-18,NKG,14950.0,1477300,22085635000,Tài nguyên Cơ bản
2025-12-18,SMC,13550.0,60300,817065000,Tài nguyên Cơ bản
2025-12-18,TLH,4790.0,39900,191121000,Tài nguyên Cơ bản
2025-12-18,KSB,18300.0,544700,9968010000,Tài nguyên Cơ bản
2025-12-18,DHA,64900.00000000001,97800,6347220000,Tài nguyên Cơ bản
2025-12-18,VLB,49010.0,59600,2920996000,Tài nguyên Cơ bản
2025-12-18,HT1,15300.0,162200,2481660000,Tài nguyên Cơ bản
2025-12-18,BCC,7700.0,29900,230230000,Tài nguyên Cơ bản
2025-12-18,BMP,184600.0,106100,19586060000,Tài nguyên Cơ bản
2025-12-18,NTP,63420.0,104900,6652758000,Tài nguyên Cơ bản
2025-12-18,PTB,35090.0,17600,617584000,Tài nguyên Cơ bản
2025-12-18,TTF,3550.0,3596800,12768640000,Tài nguyên Cơ bản
2025-12-18,VGS,25600.0,146800,3758080000,Tài nguyên Cơ bản
2025-12-18,TIS,4800.0,400,1920000,Tài nguyên Cơ bản
2025-12-18,DTL,13150.0,3100,40765000,Tài nguyên Cơ bản
2025-12-18,VCS,42200.0,129800,5477560000,Tài nguyên Cơ bản
2025-12-18,ACG,35400.0,182200,6449880000,Tài nguyên Cơ bản
2025-12-18,DHC,32650.0,54600,1782690000,Tài nguyên Cơ bản
2025-12-18,VPG,5410.0,513600,2778576000,Tài nguyên Cơ bản
2025-12-18,MSR,26000.0,1323200,34403200000,Tài nguyên Cơ bản
2025-12-18,TVD,10100.0,4900,49490000,Tài nguyên Cơ bản
2025-12-18,CST,13100.0,7700,100870000,Tài nguyên Cơ bản
2025-12-18,NBC,8600.0,26800,230480000,Tài nguyên Cơ bản
2025-12-18,SSI,29850.0,16276800,485862480000,Dịch vụ Tài chính
2025-12-18,VND,19350.0,21201100,410241285000,Dịch vụ Tài chính
2025-12-18,VCI,24800.0,4929700,122256560000,Dịch vụ Tài chính
2025-12-18,VNR,20400.0,1000,20400000,Dịch vụ Tài chính
2025-12-18,BVS,30500.0,53300,1625650000,Dịch vụ Tài chính
2025-12-18,EVS,6000.0,20000,120000000,Dịch vụ Tài chính
2025-12-18,TCI,9300.0,156300,1453590000,Dịch vụ Tài chính
2025-12-18,ABI,20000.0,48400,968000000,Dịch vụ Tài chính
2025-12-18,VIG,5700.0,15000,85500000,Dịch vụ Tài chính
2025-12-18,EVF,11200.0,1580100,17697120000,Dịch vụ Tài chính
2025-12-18,GAS,63300.0,625000,39562500000,Năng lượng & Tiện ích
2025-12-18,PLX,34800.0,935500,32555400000,Năng lượng & Tiện ích
2025-12-18,PVD,27100.0,5658400,153342640000,Năng lượng & Tiện ích
2025-12-18,PVS,32800.0,2884500,94611600000,Năng lượng & Tiện ích
2025-12-18,BSR,14950.0,7420600,110937970000,Năng lượng & Tiện ích
2025-12-18,POW,12300.0,2107200,25918560000,Năng lượng & Tiện ích
2025-12-18,NT2,24000.0,1770700,42496800000,Năng lượng & Tiện ích
2025-12-18,PC1,21900.0,1120500,24538950000,Năng lượng & Tiện ích
2025-12-18,REE,52590.0,331600,17438844000,Năng lượng & Tiện ích
2025-12-18,BWE,43730.0,40800,1784184000,Năng lượng & Tiện ích
2025-12-18,GEG,14200.0,95100,1350420000,Năng lượng & Tiện ích
2025-12-18,QTP,11770.0,44400,522588000,Năng lượng & Tiện ích
2025-12-18,HND,10500.0,39600,415800000,Năng lượng & Tiện ích
2025-12-18,VSH,42510.0,100,4251000,Năng lượng & Tiện ích
2025-12-18,CHP,28530.0,10200,291006000,Năng lượng & Tiện ích
2025-12-18,OIL,10700.0,391400,4187980000,Năng lượng & Tiện ích
2025-12-18,PVC,10900.0,246000,2681400000,Năng lượng & Tiện ích
2025-12-18,PVB,28300.0,60400,1709320000,Năng lượng & Tiện ích
2025-12-18,CNG,24500.0,1700,41650000,Năng lượng & Tiện ích
2025-12-18,PGC,13500.0,9800,132300000,Năng lượng & Tiện ích
2025-12-18,TTA,10750.0,30600,328950000,Năng lượng & Tiện ích
2025-12-18,SHP,33520.0,4600,154192000,Năng lượng & Tiện ích
2025-12-18,TV2,35100.0,119100,4180410000,Năng lượng & Tiện ích
2025-12-18,GEX,29100.0,7467700,217310070000,Năng lượng & Tiện ích
2025-12-18,PPC,9850.0,175500,1728675000,Năng lượng & Tiện ích
2025-12-18,VCG,24000.0,3118800,74851200000,Xây dựng & Đầu tư công
2025-12-18,LCG,11000.0,3121600,34337600000,Xây dựng & Đầu tư công
2025-12-18,HHV,13790.0,3029500,41776805000,Xây dựng & Đầu tư công
2025-12-18,CII,23450.0,7677300,180032685000,Xây dựng & Đầu tư công
2025-12-18,CTD,72990.0,194700,14211153000,Xây dựng & Đầu tư công
2025-12-18,HBC,6600.0,882900,5827140000,Xây dựng & Đầu tư công
2025-12-18,FCN,16650.0,2983700,49678605000,Xây dựng & Đầu tư công
2025-12-18,C4G,8900.0,1248900,11115210000,Xây dựng & Đầu tư công
2025-12-18,DPG,40450.0,140600,5687270000,Xây dựng & Đầu tư công
2025-12-18,HUT,17000.0,1840100,31281700000,Xây dựng & Đầu tư công
2025-12-18,G36,8800.0,223800,1969440000,Xây dựng & Đầu tư công
2025-12-18,CTI,22600.0,229100,5177660000,Xây dựng & Đầu tư công
2025-12-18,HTN,8890.0,54900,488061000,Xây dựng & Đầu tư công
2025-12-18,VNE,5600.0,104600,585760000,Xây dựng & Đầu tư công
2025-12-18,C32,12530.0,62800,786884000,Xây dựng & Đầu tư công
2025-12-18,PLC,24500.0,80800,1979600000,Xây dựng & Đầu tư công
2025-12-18,HAN,9110.0,200,1822000,Xây dựng & Đầu tư công
2025-12-18,THD,30500.0,1300,39650000,Xây dựng & Đầu tư công
2025-12-18,VC7,9780.0,159400,1558932000,Xây dựng & Đầu tư công
2025-12-18,LIG,4300.0,159100,684130000,Xây dựng & Đầu tư công
2025-12-18,DGC,71760.0,1021600,73310016000,Hóa chất & Nhựa
2025-12-18,DPM,22250.0,900500,20036125000,Hóa chất & Nhựa
2025-12-18,DCM,31950.0,677700,21652515000,Hóa chất & Nhựa
2025-12-18,PHR,57000.0,104800,5973600000,Hóa chất & Nhựa
2025-12-18,GVR,26550.0,1115700,29621835000,Hóa chất & Nhựa
2025-12-18,DPR,36900.0,141000,5202900000,Hóa chất & Nhựa
2025-12-18,TRC,79400.0,19400,1540360000,Hóa chất & Nhựa
2025-12-18,DRI,12500.0,73900,923750000,Hóa chất & Nhựa
2025-12-18,BFC,42800.0,12600,539280000,Hóa chất & Nhựa
2025-12-18,CSV,27950.0,272700,7621965000,Hóa chất & Nhựa
2025-12-18,LAS,15700.0,40200,631140000,Hóa chất & Nhựa
2025-12-18,DDV,24900.0,332600,8281740000,Hóa chất & Nhựa
2025-12-18,AAA,8090.0,746200,6036758000,Hóa chất & Nhựa
2025-12-18,APH,6430.0,585500,3764765000,Hóa chất & Nhựa
2025-12-18,BRC,12500.0,500,6250000,Hóa chất & Nhựa
2025-12-18,DRC,14900.0,87800,1308220000,Hóa chất & Nhựa
2025-12-18,CSM,12800.0,167100,2138880000,Hóa chất & Nhựa
2025-12-18,NHH,11900.0,102300,1217370000,Hóa chất & Nhựa
2025-12-18,PAT,79780.0,305400,24364812000,Hóa chất & Nhựa
2025-12-18,HVN,26150.0,1048100,27407815000,Vận tải & Logistics
2025-12-18,VJC,193900.0,2130100,413026390000,Vận tải & Logistics
2025-12-18,HAH,58000.0,487100,28251800000,Vận tải & Logistics
2025-12-18,GMD,58400.0,210000,12264000000,Vận tải & Logistics
2025-12-18,SGN,59300.0,7800,462540000,Vận tải & Logistics
2025-12-18,ACV,52500.0,504100,26465250000,Vận tải & Logistics
2025-12-18,VOS,12500.0,360800,4510000000,Vận tải & Logistics
2025-12-18,VTO,11350.0,213200,2419820000,Vận tải & Logistics
2025-12-18,VIP,12150.0,103200,1253880000,Vận tải & Logistics
2025-12-18,PVT,18300.0,1271600,23270280000,Vận tải & Logistics
2025-12-18,TCL,34500.0,5900,203550000,Vận tải & Logistics
2025-12-18,PHP,31500.0,14300,450450000,Vận tải & Logistics
2025-12-18,SKG,10100.0,25700,259570000,Vận tải & Logistics
2025-12-18,MVN,43400.0,200,8680000,Vận tải & Logistics
2025-12-18,SGP,26000.0,163800,4258800000,Vận tải & Logistics
2025-12-18,ILB,24600.0,8000,196800000,Vận tải & Logistics
2025-12-18,VSC,20100.0,2810100,56483010000,Vận tải & Logistics
2025-12-18,SCS,52600.0,316000,16621600000,Vận tải & Logistics
2025-12-18,MWG,81600.0,3495200,285208320000,Bán lẻ & Tiêu dùng
2025-12-18,PNJ,60650.0,163400,9910210000,Bán lẻ & Tiêu dùng
2025-12-18,FRT,143300.0,250100,35839330000,Bán lẻ & Tiêu dùng
2025-12-18,DGW,39490.0,1291800,51013182000,Bán lẻ & Tiêu dùng
2025-12-18,TMT,14850.0,157300,2335905000,Bán lẻ & Tiêu dùng
2025-12-18,VEA,34300.0,187700,6438110000,Bán lẻ & Tiêu dùng
2025-12-18,TLG,49270.0,680900,33547943000,Bán lẻ & Tiêu dùng
2025-12-18,RAL,89920.0,12700,1141984000,Bán lẻ & Tiêu dùng
2025-12-18,ITD,16090.0,703500,11319315000,Công nghệ & Viễn thông
2025-12-18,SAM,7180.0,78700,565066000,Công nghệ & Viễn thông
2025-12-18,VNZ,353100.0,1800,635580000,Công nghệ & Viễn thông
2025-12-18,VTP,74160.0,146400,10857024000,Công nghệ & Viễn thông
2025-12-18,CTR,83800.0,126900,10634220000,Công nghệ & Viễn thông
2025-12-18,TCM,26640.0,1583500,42184440000,Dệt may
2025-12-18,TNG,17340.0,332800,5770752000,Dệt may
2025-12-18,MSH,32570.0,189600,6175272000,Dệt may
2025-12-18,VGT,12130.0,279800,3393974000,Dệt may
2025-12-18,STK,16750.0,12500,209375000,Dệt may
2025-12-18,GIL,13950.0,63300,883035000,Dệt may
2025-12-18,M10,21800.0,2100,45780000,Dệt may
2025-12-19,CTG,34450.0,7234100,249214745000,Ngân hàng
2025-12-19,BID,37700.0,2050700,77311390000,Ngân hàng
2025-12-19,VPB,27950.0,9896000,276593200000,Ngân hàng
2025-12-19,VCB,57500.0,4265500,245266250000,Ngân hàng
2025-12-19,ACB,23900.0,3538700,84574930000,Ngân hàng
2025-12-19,MBB,24700.0,10343600,255486920000,Ngân hàng
2025-12-19,TCB,33600.0,9184900,308612640000,Ngân hàng
2025-12-19,VIB,16690.0,3079700,51400193000,Ngân hàng
2025-12-19,SSB,17500.0,2247700,39334750000,Ngân hàng
2025-12-19,STB,49000.0,7229300,354235700000,Ngân hàng
2025-12-19,EIB,21500.0,4525600,97300400000,Ngân hàng
2025-12-19,LPB,41100.0,1371800,56380980000,Ngân hàng
2025-12-19,TPB,16850.0,3947500,66515375000,Ngân hàng
2025-12-19,HDB,25950.0,21301200,552766140000,Ngân hàng
2025-12-19,SHB,15930.0,47537900,757278747000,Ngân hàng
2025-12-19,BAB,11350.0,7100,80585000,Ngân hàng
2025-12-19,NAB,12110.0,1529600,18523456000,Ngân hàng
2025-12-19,OCB,12000.0,894000,10728000000,Ngân hàng
2025-12-19,MSB,12700.0,5507700,69947790000,Ngân hàng
2025-12-19,MBS,21230.0,2368700,50287501000,Dịch vụ Tài chính
2025-12-19,FTS,34150.0,4139500,141363925000,Dịch vụ Tài chính
2025-12-19,HCM,22720.0,8597600,195337472000,Dịch vụ Tài chính
2025-12-19,SHS,21300.0,12815300,272965890000,Dịch vụ Tài chính
2025-12-19,VIX,18820.0,30813100,579902542000,Dịch vụ Tài chính
2025-12-19,BSI,38400.0,541100,20778240000,Dịch vụ Tài chính
2025-12-19,ORS,13400.0,672700,9014180000,Dịch vụ Tài chính
2025-12-19,APS,7100.0,441300,3133230000,Dịch vụ Tài chính
2025-12-19,VDS,17100.0,756100,12929310000,Dịch vụ Tài chính
2025-12-19,TVS,13910.0,65700,913887000,Dịch vụ Tài chính
2025-12-19,DSC,15200.0,15700,238640000,Dịch vụ Tài chính
2025-12-19,APG,10550.0,133300,1406315000,Dịch vụ Tài chính
2025-12-19,CTS,33700.0,546800,18427160000,Dịch vụ Tài chính
2025-12-19,SBS,5800.0,1168800,6779040000,Dịch vụ Tài chính
2025-12-19,AGR,16550.0,1645600,27234680000,Dịch vụ Tài chính
2025-12-19,BVH,54000.0,339400,18327600000,Dịch vụ Tài chính
2025-12-19,MIG,17100.0,71600,1224360000,Dịch vụ Tài chính
2025-12-19,BMI,17800.0,163100,2903180000,Dịch vụ Tài chính
2025-12-19,PVI,92500.0,98700,9129750000,Dịch vụ Tài chính
2025-12-19,BIC,21750.0,146800,3192900000,Dịch vụ Tài chính
2025-12-19,HAX,10600.0,296600,3143960000,Bán lẻ & Tiêu dùng
2025-12-19,SVC,23000.0,12100,278300000,Bán lẻ & Tiêu dùng
2025-12-19,DHG,96420.0,40300,3885726000,Y tế & Dược phẩm
2025-12-19,CTF,19550.0,356700,6973485000,Bán lẻ & Tiêu dùng
2025-12-19,AST,77000.0,12800,985600000,Bán lẻ & Tiêu dùng
2025-12-19,TRA,72340.0,85800,6206772000,Y tế & Dược phẩm
2025-12-19,IMP,49900.0,99600,4970040000,Y tế & Dược phẩm
2025-12-19,DVN,20800.0,36500,759200000,Y tế & Dược phẩm
2025-12-19,TNH,11600.0,34800,403680000,Y tế & Dược phẩm
2025-12-19,PET,30540.0,577600,17639904000,Bán lẻ & Tiêu dùng
2025-12-19,CMG,32000.0,171300,5481600000,Công nghệ & Viễn thông
2025-12-19,FPT,93900.0,4492600,421855140000,Công nghệ & Viễn thông
2025-12-19,DCL,40350.0,322200,13000770000,Y tế & Dược phẩm
2025-12-19,DBD,48500.0,46200,2240700000,Y tế & Dược phẩm
2025-12-19,OPC,21900.0,2600,56940000,Y tế & Dược phẩm
2025-12-19,VGI,69700.0,281400,19613580000,Công nghệ & Viễn thông
2025-12-19,FOX,62300.0,45900,2859570000,Công nghệ & Viễn thông
2025-12-19,DHT,72800.0,19200,1397760000,Y tế & Dược phẩm
2025-12-19,JVC,6500.0,74500,484250000,Y tế & Dược phẩm
2025-12-19,ELC,23900.0,808800,19330320000,Công nghệ & Viễn thông
2025-12-19,KLB,17000.0,1269900,21588300000,Ngân hàng
2025-12-19,NVB,13500.0,105800,1428300000,Ngân hàng
2025-12-19,BVB,12800.0,414300,5303040000,Ngân hàng
2025-12-19,SGB,12300.0,20800,255840000,Ngân hàng
2025-12-19,PGB,12600.0,24200,304920000,Ngân hàng
2025-12-19,ABB,14320.0,2355500,33730760000,Ngân hàng
2025-12-19,VAB,10700.0,298600,3195020000,Ngân hàng
2025-12-19,VHM,101500.0,5348700,542893050000,Họ Vingroup
2025-12-19,VIC,148500.0,12784300,1898468550000,Họ Vingroup
2025-12-19,VRE,31700.0,10546100,334311370000,Họ Vingroup
2025-12-19,NVL,13850.0,7577000,104941450000,Bất động sản & KCN
2025-12-19,KDH,32650.0,4196200,137005930000,Bất động sản & KCN
2025-12-19,NLG,31700.0,1007600,31940920000,Bất động sản & KCN
2025-12-19,DXG,17800.0,15569500,277137100000,Bất động sản & KCN
2025-12-19,DIG,17950.0,8098700,145371665000,Bất động sản & KCN
2025-12-19,PDR,19300.0,12044600,232460780000,Bất động sản & KCN
2025-12-19,KBC,34300.0,1921600,65910880000,Bất động sản & KCN
2025-12-19,IDC,37200.0,1274200,47400240000,Bất động sản & KCN
2025-12-19,VGC,40500.0,398200,16127100000,Bất động sản & KCN
2025-12-19,SZC,29550.0,132000,3900600000,Bất động sản & KCN
2025-12-19,CEO,22600.0,6824800,154240480000,Bất động sản & KCN
2025-12-19,HDG,27690.0,1445800,40034202000,Bất động sản & KCN
2025-12-19,BCM,60260.0,102100,6152546000,Bất động sản & KCN
2025-12-19,NTL,16950.0,728400,12346380000,Bất động sản & KCN
2025-12-19,IJC,10900.0,3383100,36875790000,Bất động sản & KCN
2025-12-19,TDC,11800.0,175700,2073260000,Bất động sản & KCN
2025-12-19,SCR,7600.0,1232900,9370040000,Bất động sản & KCN
2025-12-19,CRE,8890.0,389600,3463544000,Bất động sản & KCN
2025-12-19,KHG,7080.0,8029600,56849568000,Bất động sản & KCN
2025-12-19,HQC,3120.0,4288800,13381056000,Bất động sản & KCN
2025-12-19,TCH,18800.0,4761400,89514320000,Bất động sản & KCN
2025-12-19,DXS,9400.0,2694900,25332060000,Bất động sản & KCN
2025-12-19,NBB,19350.0,32200,623070000,Bất động sản & KCN
2025-12-19,SJS,58100.0,8600,499660000,Bất động sản & KCN
2025-12-19,SIP,48660.0,212500,10340250000,Bất động sản & KCN
2025-12-19,NTC,152400.0,15300,2331720000,Bất động sản & KCN
2025-12-19,SNZ,31100.0,1000,31100000,Bất động sản & KCN
2025-12-19,TIG,8300.0,400900,3327470000,Bất động sản & KCN
2025-12-19,IDV,22980.0,300,6894000,Bất động sản & KCN
2025-12-19,DTD,16700.0,102600,1713420000,Bất động sản & KCN
2025-12-19,L14,29000.0,62500,1812500000,Bất động sản & KCN
2025-12-19,HDC,24100.0,2378800,57329080000,Bất động sản & KCN
2025-12-19,VPI,59500.0,1472800,87631600000,Bất động sản & KCN
2025-12-19,TIP,17700.0,17600,311520000,Bất động sản & KCN
2025-12-19,D2D,34600.0,27300,944580000,Bất động sản & KCN
2025-12-19,QCG,15850.0,2072500,32849125000,Bất động sản & KCN
2025-12-19,LHG,28950.0,16300,471885000,Bất động sản & KCN
2025-12-19,KOS,37500.0,419300,15723750000,Bất động sản & KCN
2025-12-19,CSC,17800.0,10300,183340000,Bất động sản & KCN
2025-12-19,SGR,16800.0,367000,6165600000,Bất động sản & KCN
2025-12-19,IDJ,5000.0,401300,2006500000,Bất động sản & KCN
2025-12-19,AGG,14400.0,286700,4128480000,Bất động sản & KCN
2025-12-19,CKG,10850.0,31400,340690000,Bất động sản & KCN
2025-12-19,LDG,4410.0,2126400,9377424000,Bất động sản & KCN
2025-12-19,ITC,13800.0,20300,280140000,Bất động sản & KCN
2025-12-19,VNM,64000.0,2685700,171884800000,Thực phẩm & Nông nghiệp
2025-12-19,MSN,75800.0,4350100,329737580000,Thực phẩm & Nông nghiệp
2025-12-19,SAB,47670.0,1138800,54286596000,Thực phẩm & Nông nghiệp
2025-12-19,KDC,51560.0,310300,15999068000,Thực phẩm & Nông nghiệp
2025-12-19,QNS,42210.0,39400,1663074000,Thực phẩm & Nông nghiệp
2025-12-19,DBC,27900.0,8333300,232499070000,Thực phẩm & Nông nghiệp
2025-12-19,PAN,28100.0,417300,11726130000,Thực phẩm & Nông nghiệp
2025-12-19,BAF,35100.0,4166700,146251170000,Thực phẩm & Nông nghiệp
2025-12-19,VHC,54500.0,322100,17554450000,Thực phẩm & Nông nghiệp
2025-12-19,ANV,27100.0,505200,13690920000,Thực phẩm & Nông nghiệp
2025-12-19,IDI,6870.0,196300,1348581000,Thực phẩm & Nông nghiệp
2025-12-19,FMC,33570.0,8100,271917000,Thực phẩm & Nông nghiệp
2025-12-19,MPC,16300.0,15400,251020000,Thực phẩm & Nông nghiệp
2025-12-19,ASM,6580.0,412800,2716224000,Thực phẩm & Nông nghiệp
2025-12-19,LSS,8580.0,114500,982410000,Thực phẩm & Nông nghiệp
2025-12-19,SLS,162400.0,2800,454720000,Thực phẩm & Nông nghiệp
2025-12-19,HAG,18050.0,16872000,304539600000,Thực phẩm & Nông nghiệp
2025-12-19,HNG,5700.0,923600,5264520000,Thực phẩm & Nông nghiệp
2025-12-19,MML,36300.0,107500,3902250000,Thực phẩm & Nông nghiệp
2025-12-19,VOC,12000.0,7200,86400000,Thực phẩm & Nông nghiệp
2025-12-19,MCM,26400.0,10000,264000000,Thực phẩm & Nông nghiệp
2025-12-19,VCF,285000.0,300,85500000,Thực phẩm & Nông nghiệp
2025-12-19,NSC,77070.0,600,46242000,Thực phẩm & Nông nghiệp
2025-12-19,VLC,14000.0,30100,421400000,Thực phẩm & Nông nghiệp
2025-12-19,ACL,13510.0,14000,189140000,Thực phẩm & Nông nghiệp
2025-12-19,CMX,6310.0,83200,524992000,Thực phẩm & Nông nghiệp
2025-12-19,APF,39420.0,16400,646488000,Thực phẩm & Nông nghiệp
2025-12-19,HPG,26220.0,29580600,775603332000,Tài nguyên Cơ bản
2025-12-19,HSG,12210.0,1961200,23946252000,Tài nguyên Cơ bản
2025-12-19,NKG,15000.0,2487100,37306500000,Tài nguyên Cơ bản
2025-12-19,SMC,13750.0,132100,1816375000,Tài nguyên Cơ bản
2025-12-19,TLH,4830.0,85400,412482000,Tài nguyên Cơ bản
2025-12-19,KSB,18600.0,1383100,25725660000,Tài nguyên Cơ bản
2025-12-19,DHA,64500.0,141700,9139650000,Tài nguyên Cơ bản
2025-12-19,VLB,49300.0,64700,3189710000,Tài nguyên Cơ bản
2025-12-19,HT1,15400.0,199700,3075380000,Tài nguyên Cơ bản
2025-12-19,BCC,7700.0,16700,128590000,Tài nguyên Cơ bản
2025-12-19,BMP,174000.0,343200,59716800000,Tài nguyên Cơ bản
2025-12-19,NTP,62540.0,294900,18443046000,Tài nguyên Cơ bản
2025-12-19,PTB,34850.0,58600,2042210000,Tài nguyên Cơ bản
2025-12-19,TTF,3470.0,2563900,8896733000,Tài nguyên Cơ bản
2025-12-19,VGS,25900.0,228800,5925920000,Tài nguyên Cơ bản
2025-12-19,TIS,4700.0,7400,34780000,Tài nguyên Cơ bản
2025-12-19,DTL,13400.0,5500,73700000,Tài nguyên Cơ bản
2025-12-19,VCS,43000.0,48400,2081200000,Tài nguyên Cơ bản
2025-12-19,ACG,35950.0,17400,625530000,Tài nguyên Cơ bản
2025-12-19,DHC,34100.0,521200,17772920000,Tài nguyên Cơ bản
2025-12-19,VPG,5170.0,381300,1971321000,Tài nguyên Cơ bản
2025-12-19,MSR,25200.0,1343300,33851160000,Tài nguyên Cơ bản
2025-12-19,TVD,10100.0,11400,115140000,Tài nguyên Cơ bản
2025-12-19,CST,13100.0,5500,72050000,Tài nguyên Cơ bản
2025-12-19,NBC,8700.0,26400,229680000,Tài nguyên Cơ bản
2025-12-19,SSI,30800.0,42628200,1312948560000,Dịch vụ Tài chính
2025-12-19,VND,19850.0,26362600,523297610000,Dịch vụ Tài chính
2025-12-19,VCI,25200.0,8193700,206481240000,Dịch vụ Tài chính
2025-12-19,VNR,20500.0,29300,600650000,Dịch vụ Tài chính
2025-12-19,BVS,30500.0,142800,4355400000,Dịch vụ Tài chính
2025-12-19,EVS,5900.0,105900,624810000,Dịch vụ Tài chính
2025-12-19,TCI,9400.0,70100,658940000,Dịch vụ Tài chính
2025-12-19,ABI,19900.0,18800,374120000,Dịch vụ Tài chính
2025-12-19,VIG,5700.0,16800,95760000,Dịch vụ Tài chính
2025-12-19,EVF,11250.0,1518800,17086500000,Dịch vụ Tài chính
2025-12-19,GAS,64000.0,658000,42112000000,Năng lượng & Tiện ích
2025-12-19,PLX,34850.0,1086500,37864525000,Năng lượng & Tiện ích
2025-12-19,PVD,27600.0,10514800,290208480000,Năng lượng & Tiện ích
2025-12-19,PVS,32299.999999999996,3546200,114542259999,Năng lượng & Tiện ích
2025-12-19,BSR,15950.0,24803500,395615825000,Năng lượng & Tiện ích
2025-12-19,POW,12200.0,2731700,33326740000,Năng lượng & Tiện ích
2025-12-19,NT2,24200.0,1039800,25163160000,Năng lượng & Tiện ích
2025-12-19,PC1,21550.0,1152900,24844995000,Năng lượng & Tiện ích
2025-12-19,REE,52940.0,343000,18158420000,Năng lượng & Tiện ích
2025-12-19,BWE,42760.0,170500,7290580000,Năng lượng & Tiện ích
2025-12-19,TDM,56600.0,900,50940000,Năng lượng & Tiện ích
2025-12-19,GEG,14200.0,176900,2511980000,Năng lượng & Tiện ích
2025-12-19,QTP,11670.0,200200,2336334000,Năng lượng & Tiện ích
2025-12-19,HND,10500.0,20600,216300000,Năng lượng & Tiện ích
2025-12-19,VSH,42510.0,1200,51012000,Năng lượng & Tiện ích
2025-12-19,CHP,28430.0,17400,494682000,Năng lượng & Tiện ích
2025-12-19,SBA,28600.0,4400,125840000,Năng lượng & Tiện ích
2025-12-19,OIL,10600.0,462800,4905680000,Năng lượng & Tiện ích
2025-12-19,PVC,10700.0,634200,6785940000,Năng lượng & Tiện ích
2025-12-19,PVB,27900.0,64400,1796760000,Năng lượng & Tiện ích
2025-12-19,CNG,24600.0,2700,66420000,Năng lượng & Tiện ích
2025-12-19,PGC,13450.0,25900,348355000,Năng lượng & Tiện ích
2025-12-19,TTA,10550.0,85400,900970000,Năng lượng & Tiện ích
2025-12-19,TMP,60390.0,300,18117000,Năng lượng & Tiện ích
2025-12-19,SHP,33520.0,3100,103912000,Năng lượng & Tiện ích
2025-12-19,TV2,36300.0,280100,10167630000,Năng lượng & Tiện ích
2025-12-19,GEX,29170.0,9467200,276158224000,Năng lượng & Tiện ích
2025-12-19,PPC,9840.0,77400,761616000,Năng lượng & Tiện ích
2025-12-19,VCG,23850.0,3827200,91278720000,Xây dựng & Đầu tư công
2025-12-19,LCG,10700.0,2762800,29561960000,Xây dựng & Đầu tư công
2025-12-19,HHV,13540.0,4296500,58174610000,Xây dựng & Đầu tư công
2025-12-19,CII,23450.0,9242500,216736625000,Xây dựng & Đầu tư công
2025-12-19,CTD,71900.0,379000,27250100000,Xây dựng & Đầu tư công
2025-12-19,HBC,6500.0,1651100,10732150000,Xây dựng & Đầu tư công
2025-12-19,FCN,16300.0,1447200,23589360000,Xây dựng & Đầu tư công
2025-12-19,C4G,8800.0,1668900,14686320000,Xây dựng & Đầu tư công
2025-12-19,DPG,40550.0,183300,7432815000,Xây dựng & Đầu tư công
2025-12-19,HUT,17000.0,1612000,27404000000,Xây dựng & Đầu tư công
2025-12-19,G36,8900.0,385600,3431840000,Xây dựng & Đầu tư công
2025-12-19,CTI,22700.0,154100,3498070000,Xây dựng & Đầu tư công
2025-12-19,HTN,8940.0,81100,725034000,Xây dựng & Đầu tư công
2025-12-19,VNE,5550.0,169000,937950000,Xây dựng & Đầu tư công
2025-12-19,C32,12480.0,53200,663936000,Xây dựng & Đầu tư công
2025-12-19,PLC,24000.0,105000,2520000000,Xây dựng & Đầu tư công
2025-12-19,THD,30200.0,6300,190260000,Xây dựng & Đầu tư công
2025-12-19,VC7,9880.0,113900,1125332000,Xây dựng & Đầu tư công
2025-12-19,LIG,4300.0,99200,426560000,Xây dựng & Đầu tư công
2025-12-19,DGC,67260.0,36714200,2469397092000,Hóa chất & Nhựa
2025-12-19,DPM,22500.0,2647200,59562000000,Hóa chất & Nhựa
2025-12-19,DCM,31900.0,738800,23567720000,Hóa chất & Nhựa
2025-12-19,PHR,57800.0,211800,12242040000,Hóa chất & Nhựa
2025-12-19,GVR,26450.0,855000,22614750000,Hóa chất & Nhựa
2025-12-19,DPR,36800.0,163500,6016800000,Hóa chất & Nhựa
2025-12-19,TRC,77600.0,48800,3786880000,Hóa chất & Nhựa
